state	county	population	lat	lon
GA	Spalding	46475	33.2403789133943	-84.27
GA	Stephens	23106	34.5461616030468	-83.2891292305029
GA	Stewart	3323	32.060824556124	-84.7275263316281
GA	Sumter	22761	32.059126576161	-84.2262655419358
GA	Talbot	4543	32.6460950913493	-84.5771340523883
GA	Taliaferro	1233	33.55	-82.89
GA	Tattnall	15655	32.0357553497285	-82.0212973490898
GA	Taylor	5733	32.55	-84.1716605616606
GA	Telfair	8453	32.0220170353721	-82.8956689932569
GA	Terrell	6884	31.7650813480535	-84.4298373038931
GA	Thomas	33686	30.8483387757525	-83.956947990263
GA	Tift	31850	31.4541660910518	-83.5244040816327
GA	Toombs	21176	32.2061003022289	-82.3688024178315
GA	Towns	8840	34.9361312217195	-83.7848190045249
GA	Treutlen	4127	32.37	-82.59
GA	Troup	52475	33.0286940447832	-84.9895378751787
GA	Turner	8079	31.704620621364	-83.6284441143706
GA	Twiggs	6066	32.6438575667656	-83.3523244312562
GA	Union	16374	34.862578478075	-83.9558311957982
GA	Upson	19329	32.8933917947126	-84.3075140979875
GA	Walker	54636	34.8638114063987	-85.2838868145545
GA	Walton	87575	33.7999268055952	-83.8081412503568
GA	Ware	27591	31.2088202674785	-82.3631180457396
GA	Warren	3906	33.4119969278034	-82.6679979518689
GA	Washington	14851	32.9669604740421	-82.7888256683052
GA	Wayne	24097	31.5516288334647	-81.9133468896543
GA	Webster	1335	32.06	-84.54
GA	Wheeler	3446	32.158966918166	-82.722582704585
GA	White	19921	34.6126790823754	-83.752276492144
GA	Whitfield	80052	34.7783078498976	-84.9852043671613
GA	Wilcox	5636	31.9800141944642	-83.4255908445706
GA	Wilkes	8139	33.7578584592702	-82.7560216242782
GA	Wilkinson	8475	32.855598820059	-83.2558029498525
GA	Worth	13286	31.5380295047418	-83.8229640222791
HI	Hawaii	135430	19.690606217234	-155.444485416821
HI	Honolulu	767538	21.3621925950246	-157.913908405838
HI	Kauai	53793	22.0155304593534	-159.437052032792
HI	Maui	119747	20.8570146224958	-156.489813440003
IA	Adair	5928	41.34955634278	-94.4192088394062
IA	Adams	2943	40.9954230377166	-94.7083078491335
IA	Allamakee	12117	43.2499240736156	-91.4147503507469
IA	Appanoose	9298	40.7421692837169	-92.8532856528286
IA	Audubon	4021	41.6732031832877	-94.9046679930366
IA	Benton	20351	42.0396599675692	-92.0106869441305
IA	Black Hawk	101879	42.4887193631661	-92.3557264009266
IA	Boone	19960	42.0151482965932	-93.879622244489
IA	Bremer	20263	42.7359354488477	-92.3583763509845
IA	Buchanan	13903	42.4880320794073	-91.8839027548011
IA	Buena Vista	15560	42.6669588688946	-95.173970437018
IA	Butler	12661	42.6970729010347	-92.7481818181818
IA	Calhoun	8240	42.3973774271845	-94.6214975728156
IA	Carroll	17656	42.0262902129588	-94.8667597417309
IA	Cass	11623	41.3564329346985	-94.9847165103674
IA	Cedar	14600	41.7573541095891	-91.1271150684932
IA	Cerro Gordo	35480	43.1360369222097	-93.2377939684329
IA	Cherokee	9260	42.7522753779698	-95.5858412526998
IA	Chickasaw	10754	43.0245908499163	-92.3406620792263
IA	Clarke	6705	41.0316703952275	-93.7983967188665
IA	Clay	13317	43.1273627693925	-95.1715348802283
IA	Clayton	14348	42.8407157792027	-91.314854335099
IA	Clinton	39128	41.8406039153547	-90.3514910038847
IA	Crawford	13220	42.0196187594554	-95.3434599092284
IA	Dallas	62173	41.6310692744439	-93.8694764608431
IA	Davis	5934	40.7451735760027	-92.4172430064038
IA	Decatur	3943	40.6873801673852	-93.8289297489221
IA	Delaware	12236	42.4560673422687	-91.3904666557699
IA	Des Moines	32154	40.821940660571	-91.1389413447783
IA	Dickinson	14824	43.384492714517	-95.1340926875337
IA	Dubuque	74514	42.4959910889229	-90.7557829401187
IA	Emmet	7843	43.3828981257172	-94.7480861915084
IA	Fayette	14577	42.8244508472251	-91.8427886396378
IA	Floyd	13143	43.0711146617971	-92.7630830099673
IA	Franklin	8936	42.7206222023277	-93.1787981199642
IA	Fremont	5119	40.7371439734323	-95.6350556749365
IA	Greene	7270	42.0351568088033	-94.3745914718019
IA	Grundy	9178	42.3571235563304	-92.7367901503595
IA	Guthrie	8003	41.648611770586	-94.4675946520055
IA	Hamilton	12006	42.4080376478428	-93.7704014659337
IA	Hancock	7449	43.0626097462747	-93.6859202577527
IA	Hardin	12774	42.430820416471	-93.2372052606858
IA	Harrison	11575	41.6468630669547	-95.7916095032397
IA	Henry	15403	40.9769415049016	-91.5204590014932
IA	Howard	8572	43.3621371908539	-92.2459426038264
IA	Humboldt	7392	42.7398106060606	-94.2389393939394
IA	Ida	5681	42.3945643372646	-95.5043900721704
IA	Iowa	13292	41.7030100812519	-92.034643394523
IA	Jackson	17266	42.1439238966755	-90.549410981119
IA	Jasper	28834	41.6680880210862	-93.0685572587917
IA	Jefferson	13092	41.0123044607394	-91.9559792239535
IA	Johnson	92849	41.6820699199776	-91.5593230944867
IA	Jones	17549	42.1544635021939	-91.1766716052197
IA	Keokuk	6283	41.2873420340602	-92.1938548464109
IA	Kossuth	12322	43.1311791916897	-94.215625710112
IA	Lee	26965	40.5395920637864	-91.3939673651029
IA	Linn	173854	41.9976088557065	-91.6361190999344
IA	Louisa	7451	41.2052274862435	-91.2632156757482
IA	Lucas	6711	41.0075085680227	-93.2999701981821
IA	Lyon	8727	43.3754978801421	-96.2099747908789
IA	Madison	13529	41.3709623771158	-93.980288269643
IA	Mahaska	15197	41.3130821872738	-92.6283917878529
IA	Marion	25547	41.3511750890516	-93.0302434728148
IA	Marshall	30924	42.0175937782952	-92.9303052645195
IA	Mills	11245	41.0328617163184	-95.6948608270342
IA	Mitchell	7270	43.3171306740028	-92.8335103163687
IA	Monona	6223	42.0621404467299	-95.9710477261771
IA	Monroe	5978	41.0309836065574	-92.8319906323185
IA	Montgomery	8835	40.999571024335	-95.1558902093944
IA	Muscatine	37956	41.4474984192223	-91.098421329961
IA	Obrien	12292	43.1249105109014	-95.6855670354702
IA	Osceola	4715	43.385145281018	-95.7071664899258
IA	Page	10892	40.7489166360632	-95.2004755784062
IA	Palo Alto	6788	43.1033956982911	-94.683400117855
IA	Plymouth	20301	42.751127038077	-96.1871725530762
IA	Pocahontas	4947	42.7466444309683	-94.7213887204366
IA	Polk	336270	41.6107786600054	-93.6348799476611
IA	Pottawattamie	72313	41.2677037323856	-95.795861325073
IA	Poweshiek	14681	41.7032341121177	-92.6204413868265
IA	Ringgold	2440	40.7336065573771	-94.2559672131148
IA	Sac	8370	42.3648434886499	-95.0936571087216
IA	Scott	142825	41.5608370383336	-90.5692004901103
IA	Shelby	9538	41.6563535332355	-95.3224785070245
IA	Sioux	26226	43.0714207275223	-96.1626344086021
IA	Story	61870	42.0159233877485	-93.5753201874899
IA	Tama	14248	42.0556485120719	-92.5337780741156
IA	Taylor	4162	40.7589043728976	-94.6841662662182
IA	Union	9714	41.0512837142269	-94.3106042824789
IA	Van Buren	5865	40.737820971867	-91.9147109974425
IA	Wapello	27654	41.0110906198018	-92.4163430245172
IA	Warren	37159	41.4040130251083	-93.5857765278936
IA	Washington	19928	41.3771668004817	-91.6995629265355
IA	Wayne	4191	40.744946313529	-93.3074731567645
IA	Webster	27883	42.4755133952588	-94.1678097765664
IA	Winnebago	9735	43.3190642013354	-93.6529111453518
IA	Winneshiek	15628	43.2569221909393	-91.8122120552854
IA	Woodbury	80982	42.480435034946	-96.3440191647527
IA	Worth	5049	43.3771657754011	-93.2297207367796
IA	Wright	10328	42.7298450813323	-93.7463962044926
ID	Ada	307942	43.6152495275084	-116.290463463899
ID	Adams	2714	44.9667943994105	-116.46320560059
ID	Bannock	62743	42.8655738488756	-112.396329949158
ID	Bear Lake	2861	42.28	-111.33
ID	Benewah	6796	47.2072130665097	-116.607907592702
ID	Bingham	33076	43.263603216834	-112.440164167372
ID	Blaine	20058	43.6116063416093	-114.332963406122
ID	Boise	3731	43.9711873492361	-115.940393996248
ID	Bonner	29739	48.2796341504422	-116.568711120078
ID	Bonneville	81000	43.4768950617284	-112.006291728395
ID	Boundary	8210	48.7220828258222	-116.447490864799
ID	Butte	2035	43.6625012285012	-113.409179361179
ID	Camas	750	43.41	-114.78
ID	Canyon	139427	43.6062266992763	-116.636229639883
ID	Caribou	5659	42.6866743240855	-111.632417388231
ID	Cassia	16399	42.3688005366181	-113.727556558327
ID	Clark	627	44.22	-112.37
ID	Clearwater	5621	46.4734602383918	-116.063828500267
ID	Custer	2962	44.441559756921	-114.057690749494
ID	Elmore	20734	43.2940653033665	-115.554004533616
ID	Franklin	8856	42.1670855916893	-111.772131887986
ID	Fremont	8538	44.029875849145	-111.634058327477
ID	Gem	12006	43.98	-116.52
ID	Gooding	11784	42.8796766802444	-114.757940427699
ID	Idaho	9188	45.90038093165	-116.166245102307
ID	Jefferson	18076	43.7044008630228	-111.932788780704
ID	Jerome	17451	42.7265142398716	-114.328168013294
ID	Kootenai	113510	47.7484310633424	-116.8494372302
ID	Latah	25987	46.7242563589487	-116.860400969716
ID	Lemhi	4938	45	-113.86
ID	Lewis	4023	46.2511956251554	-116.079510315685
ID	Lincoln	3738	43.0675494917068	-114.328237025147
ID	Madison	21164	43.7862842562843	-111.753715743716
ID	Minidoka	16260	42.6709495694957	-113.710790897909
ID	Nez Perce	30567	46.185435273334	-116.891321032486
ID	Oneida	3274	42.24	-112.3
ID	Owyhee	7290	43.3923772290809	-116.723381344307
ID	Payette	16734	44.000841400741	-116.792913828134
ID	Power	4993	42.72	-112.99
ID	Shoshone	9409	47.5348251673929	-116.075258794771
ID	Teton	7348	43.7129232444203	-111.204715568862
ID	Twin Falls	59894	42.4517101879988	-114.587792767222
ID	Valley	8158	44.783442020103	-115.753994851679
ID	Washington	7481	44.4798048389253	-116.866710332843
IL	Adams	54896	39.9425300568348	-91.3305388370737
IL	Alexander	5515	37.1374687216682	-89.2891640979148
IL	Bond	12553	38.866740221461	-89.4443846092567
IL	Boone	44370	42.2877360829389	-88.8323403200361
IL	Brown	3858	39.9596526697771	-90.7376179367548
IL	Bureau	29069	41.3679521139358	-89.4244741821184
IL	Calhoun	3461	39.0816295868246	-90.6102600404507
IL	Carroll	14297	42.0631649996503	-89.9535671819263
IL	Cass	11849	39.9667701915773	-90.2942459279264
IL	Champaign	139300	40.1285972720747	-88.2287742282843
IL	Christian	26207	39.5040779181135	-89.2281092837791
IL	Clark	14493	39.3524784378666	-87.8067039260333
IL	Clay	11323	38.7044908593129	-88.495478230151
IL	Clinton	27297	38.5848965087739	-89.5392574275561
IL	Coles	36609	39.48474309596	-88.2591802562211
IL	Cook	4102245	41.8487022935002	-87.7623987182628
IL	Crawford	15673	38.9962164231481	-87.7417788553563
IL	Cumberland	9246	39.2671652606532	-88.3095803590742
IL	De Witt	13463	40.1723427170764	-88.9001247864518
IL	Dekalb	82149	41.8863238749102	-88.7121616818221
IL	Douglas	19239	39.759520245335	-88.2916492541192
IL	Dupage	869726	41.850442001274	-88.0739750335163
IL	Edgar	13858	39.6352467888584	-87.7124491268581
IL	Edwards	6064	38.3714050131926	-88.0210191292876
IL	Effingham	30897	39.0959475029938	-88.5715732919054
IL	Fayette	17223	38.9779254485281	-89.0345932764327
IL	Ford	10755	40.5128284518828	-88.1989976754998
IL	Franklin	30512	37.9566095306764	-88.9508032905087
IL	Fulton	26948	40.5143806590471	-90.1187212409084
IL	Gallatin	4201	37.757843370626	-88.2451940014282
IL	Greene	10788	39.3605181683352	-90.3681229143493
IL	Grundy	44618	41.3443374871128	-88.3360749025057
IL	Hamilton	6495	38.0940923787529	-88.5651362586605
IL	Hancock	14605	40.440031496063	-91.216030811366
IL	Hardin	2744	37.4609620991254	-88.2978170553936
IL	Henderson	5300	40.8244830188679	-90.9485471698113
IL	Henry	42150	41.3389300118624	-90.1324877817319
IL	Iroquois	22564	40.7490498138628	-87.8358509129587
IL	Jackson	36300	37.7536633608815	-89.280108815427
IL	Jasper	7894	39.0159589561692	-88.1840866480872
IL	Jefferson	29949	38.3041300210358	-88.9016938795953
IL	Jersey	21162	39.0681206880257	-90.2811024477838
IL	Jo Daviess	19679	42.4159896336196	-90.3177935870725
IL	Johnson	8822	37.4702675130356	-88.8864316481523
IL	Kane	369191	41.9166938793199	-88.3139093585705
IL	Kankakee	90520	41.1389528281043	-87.8502740830756
IL	Kendall	86351	41.6780814350731	-88.390731433336
IL	Knox	40447	40.9355692634806	-90.3218839468935
IL	La Salle	91798	41.3323826227151	-88.9016360922896
IL	Lake	583986	42.3026173058943	-87.9622198991072
IL	Lawrence	11759	38.7051509482099	-87.7234543753721
IL	Lee	29702	41.8059743451619	-89.3743417951653
IL	Livingston	27103	40.8832096077925	-88.5492661329004
IL	Logan	20838	40.1424661675785	-89.3540210192917
IL	Macon	88056	39.8523770100845	-88.9311851549014
IL	Macoupin	35318	39.1960077014553	-89.847465031995
IL	Madison	225198	38.7918824767538	-90.0162674624109
IL	Marion	36002	38.5781098272318	-89.0313354813621
IL	Marshall	9935	41.0456084549572	-89.29714343231
IL	Mason	13722	40.2984914735461	-89.8695795073604
IL	Massac	11592	37.144365942029	-88.6930978260869
IL	McDonough	20446	40.4681776386579	-90.6831727477257
IL	McHenry	294687	42.261586021779	-88.345691903613
IL	McLean	132344	40.4861762527957	-88.9554687783352
IL	Menard	11327	40.0020861657985	-89.8071369294606
IL	Mercer	13564	41.2173510763786	-90.6893224712474
IL	Monroe	28649	38.3713647945827	-90.1871021676149
IL	Montgomery	22249	39.2077765292822	-89.5094745831273
IL	Morgan	26061	39.7061133494494	-90.2241859483519
IL	Moultrie	11660	39.6169596912521	-88.6343276157804
IL	Ogle	44733	42.0228236425011	-89.2419305658015
IL	Peoria	153631	40.7570176591964	-89.6225538465544
IL	Perry	17684	38.0562163537661	-89.3402567292468
IL	Piatt	13747	40.0107412526369	-88.5780133847385
IL	Pike	11413	39.6168483308508	-90.8694497502848
IL	Pope	2049	37.36	-88.48
IL	Pulaski	4630	37.1933822894169	-89.1145097192225
IL	Putnam	4925	41.2221137055838	-89.2574720812183
IL	Randolph	24688	38.0813605800389	-89.8299197990927
IL	Richland	12983	38.7279727335747	-88.0922175152122
IL	Rock Island	123240	41.4841115709185	-90.493299740344
IL	Saline	19655	37.7466980412109	-88.5364543373187
IL	Sangamon	167042	39.7633859747848	-89.6435282743262
IL	Schuyler	4954	40.1109588211546	-90.5417823980622
IL	Scott	3779	39.6551574490606	-90.4716353532681
IL	Shelby	16798	39.4091606143588	-88.8134575544708
IL	St Clair	209523	38.5434801429915	-89.9965987027677
IL	St. Clair	959	38.6292700729927	-90.1444525547445
IL	Stark	3544	41.0744159142212	-89.8132477426637
IL	Stephenson	40185	42.3218452158766	-89.630596242379
IL	Tazewell	116865	40.6010825311257	-89.5247739699654
IL	Union	13440	37.463369047619	-89.2387886904762
IL	Vermilion	61571	40.1474487989476	-87.6487209887772
IL	Wabash	9318	38.4203294698433	-87.7643657437218
IL	Warren	15465	40.8808742321371	-90.6173630779179
IL	Washington	12223	38.3595729362677	-89.3624478442281
IL	Wayne	11256	38.3933893034826	-88.40598702914
IL	White	10508	38.0654225352113	-88.2074162542824
IL	Whiteside	50939	41.7734651249534	-89.8188694320658
IL	Will	553996	41.5679994981913	-88.0650496212969
IL	Williamson	52858	37.7520288319649	-88.9951791592569
IL	Winnebago	242139	42.3087204456944	-89.0568693601609
IL	Woodford	30888	40.7682731157731	-89.2434398471898
IN	Adams	26863	40.7583374902282	-84.9313103525295
IN	Allen	282473	41.0753436965657	-85.1128283057142
IN	Bartholomew	65296	39.2132516540064	-85.8957614555256
IN	Benton	7751	40.5584182686105	-87.2641981679783
IN	Blackford	14097	40.4512640987444	-85.3162289848904
IN	Boone	48918	39.9994997751339	-86.389478515066
IN	Brown	6703	39.2	-86.23
IN	Carroll	13963	40.5575277519158	-86.58668695839
IN	Cass	32250	40.7378750387597	-86.3330356589147
IN	Clark	94590	38.3698953377736	-85.7323442224337
IN	Clay	21824	39.4761537756598	-87.1170679068915
IN	Clinton	29117	40.293935501597	-86.5156633581757
IN	Crawford	8825	38.3245892351275	-86.3970436260623
IN	Daviess	23051	38.6930432519196	-87.1148162769511
IN	De Kalb	36599	41.3701434465423	-85.0273818956802
IN	Dearborn	44000	39.1124265909091	-84.9023631818182
IN	Decatur	22731	39.3230856539528	-85.5024961506313
IN	Delaware	83279	40.1978771358926	-85.3929893490556
IN	Dubois	37341	38.3411962721941	-86.9062542513591
IN	Elkhart	161295	41.6258276449983	-85.8943913946496
IN	Fayette	19386	39.6488223460229	-85.1462808212112
IN	Floyd	61431	38.3045631684329	-85.8588471618564
IN	Fountain	16850	40.1486777448071	-87.2815068249258
IN	Franklin	14344	39.4237674288901	-85.0541201896263
IN	Fulton	16588	41.0492476489028	-86.1839305522064
IN	Gibson	28117	38.310297329018	-87.5409983284134
IN	Grant	55112	40.5183179706779	-85.6521741181594
IN	Greene	26166	39.0580531988076	-87.0211923870672
IN	Hamilton	229772	39.9958012290444	-86.0547703810734
IN	Hancock	63141	39.8134986775629	-85.8165588128158
IN	Harrison	32513	38.2304967243872	-86.0910365084735
IN	Hendricks	112329	39.7687569550161	-86.4279131835946
IN	Henry	38965	39.9198236879251	-85.4088874631079
IN	Howard	70266	40.4662846896081	-86.1257084507443
IN	Huntington	33332	40.8711703468139	-85.4759426377055
IN	Jackson	39185	38.9218348857981	-85.9330682659181
IN	Jasper	30196	41.0656586965161	-87.1677347993112
IN	Jay	14648	40.4337957400328	-85.0107946477335
IN	Jefferson	24911	38.7523483601622	-85.4188731885512
IN	Jennings	21591	38.9994192024455	-85.6318544764022
IN	Johnson	123855	39.5489525655	-86.0893598966534
IN	Knox	28667	38.6982164160882	-87.4549820350926
IN	Kosciusko	64043	41.2581909029871	-85.8292536264697
IN	La Porte	87948	41.6260370900987	-86.7868124346205
IN	Lagrange	27189	41.6179749163265	-85.45652101953
IN	Lake	396699	41.5216555373218	-87.4007373600639
IN	Lawrence	38772	38.8424383575776	-86.5004157639534
IN	Madison	105501	40.1135470753832	-85.7054359674316
IN	Marion	739422	39.7669299263479	-86.1416752544555
IN	Marshall	38459	41.3355448659612	-86.2594953066902
IN	Martin	9874	38.6669526027952	-86.8734312335426
IN	Miami	26410	40.7580181749337	-86.0616043165468
IN	Monroe	86728	39.1662604925745	-86.5257608846047
IN	Montgomery	32344	40.0370247959436	-86.8926700469948
IN	Morgan	57945	39.4899054275606	-86.3953851065666
IN	Newton	8852	40.9259206958879	-87.4133133755084
IN	Noble	38141	41.4203623397394	-85.3789491623188
IN	Ohio	4500	38.95	-84.85
IN	Orange	16789	38.5671534933587	-86.491120972065
IN	Owen	18491	39.3162538532259	-86.7851403385431
IN	Parke	11638	39.7407363808214	-87.254368448187
IN	Perry	13946	37.9534432812276	-86.7408819733257
IN	Pike	9582	38.4489365476936	-87.2243393863494
IN	Porter	132079	41.5033448920722	-87.0910389236745
IN	Posey	19581	38.0080302333895	-87.8532516214698
IN	Pulaski	11453	41.0408626560726	-86.6615087749934
IN	Putnam	26254	39.6395059800411	-86.8281267616363
IN	Randolph	22145	40.1612214946941	-84.9959300067735
IN	Ripley	29003	39.1869465227735	-85.1995362548702
IN	Rush	13590	39.6142649006622	-85.4802729948491
IN	Scott	20871	38.6901106798908	-85.757042307508
IN	Shelby	35170	39.5401515496161	-85.7667480807506
IN	Spencer	17194	38.0094974991276	-87.0053850180296
IN	St Joseph	215674	41.6647597299628	-86.2291695800143
IN	St. Joseph	1807	41.6846209186497	-86.2250470392917
IN	Starke	17353	41.2730087016654	-86.6629971762808
IN	Steuben	28454	41.6409879103114	-84.9903155971041
IN	Sullivan	15825	39.1091071090047	-87.3841927330174
IN	Switzerland	6604	38.7762447001817	-85.0173788612962
IN	Tippecanoe	118814	40.4169230898716	-86.8805650849227
IN	Tipton	12744	40.3073462021343	-86.0491690207156
IN	Union	6418	39.626941414771	-84.9116999065129
IN	Vanderburgh	142661	37.98	-87.54
IN	Vermillion	12698	39.7523665144117	-87.417239722791
IN	Vigo	75558	39.4689896503348	-87.3860620979909
IN	Wabash	27161	40.8490751445087	-85.7968292772726
IN	Warren	4954	40.2991744045216	-87.3011203068228
IN	Warrick	51505	37.9923178332201	-87.3581089214639
IN	Washington	19935	38.5701349385503	-86.089564584901
IN	Wayne	55242	39.8339694435393	-84.9439951486188
IN	Wells	24107	40.7780964035342	-85.1920363379931
IN	White	22874	40.7324936609251	-86.8008608026581
IN	Whitley	30961	41.1607767836956	-85.4656380607861
KS	Allen	10011	37.8932174607931	-95.377812406353
KS	Anderson	6559	38.2410093001982	-95.2461152614728
KS	Atchison	12163	39.5535048918852	-95.1641708460084
KS	Barber	3206	37.1951091703057	-98.5485589519651
KS	Barton	22597	38.3823795194052	-98.7649896003894
KS	Bourbon	10140	37.8305345167653	-94.7144319526627
KS	Brown	7282	39.7783163965943	-95.5123839604504
KS	Butler	51882	37.71546027524	-96.9992132146024
KS	Chase	1571	38.3719350732018	-96.5360216422661
KS	Chautauqua	2095	37.1137947494033	-96.2792840095466
KS	Cherokee	16713	37.1199222162389	-94.7563363848501
KS	Cheyenne	2326	39.7629578675838	-101.736620808255
KS	Clark	1800	37.3075444444444	-99.8826388888889
KS	Clay	6605	39.3404224072672	-97.0996654049962
KS	Cloud	7881	39.5408196929324	-97.6368849130821
KS	Coffey	7382	38.2441885667841	-95.7387821728529
KS	Comanche	1492	37.2300268096515	-99.3899195710456
KS	Cowley	27267	37.172117211281	-97.0010067114094
KS	Crawford	27548	37.4431581240017	-94.7172197618702
KS	Decatur	1946	39.82	-100.53
KS	Dickinson	17031	38.8746544536434	-97.1521548940168
KS	Doniphan	5332	39.780339459865	-95.0252194298575
KS	Douglas	77922	38.9451054901055	-95.2347492364159
KS	Edwards	2205	37.9227619047619	-99.3658095238095
KS	Elk	1824	37.4092379385965	-96.2233442982456
KS	Ellis	22143	38.8747915819898	-99.3234516551506
KS	Ellsworth	4490	38.729416481069	-98.2833051224944
KS	Finney	30362	37.9714761873394	-100.868857124037
KS	Ford	25723	37.7473199082533	-99.9873634490534
KS	Franklin	21982	38.595359839869	-95.244981348376
KS	Geary	33646	39.0137841050942	-96.7746677168163
KS	Gove	1750	39.0773142857143	-100.345428571429
KS	Graham	1565	39.36	-99.84
KS	Grant	6342	37.57	-101.35
KS	Gray	5220	37.7145747126437	-100.418291187739
KS	Greeley	1105	38.47	-101.75
KS	Greenwood	4986	37.8415703971119	-96.215465302848
KS	Hamilton	1942	37.98	-101.75
KS	Harper	4622	37.2116161834704	-98.0481696235396
KS	Harvey	29777	38.0352171138798	-97.3867024884978
KS	Haskell	3258	37.4526642111725	-100.900675260896
KS	Hodgeman	1175	38.08	-99.89
KS	Jackson	9258	39.3799708360337	-95.7340635126377
KS	Jefferson	16233	39.218769173905	-95.3964910983798
KS	Jewell	1619	39.7419518221124	-98.1827053736875
KS	Johnson	469925	38.8873829440868	-94.7246491461404
KS	Kearny	3356	37.950274135876	-101.219177592372
KS	Kingman	5203	37.6163367288103	-98.1280972515856
KS	Kiowa	1769	37.6043979649519	-99.206438665913
KS	Labette	17291	37.2559371927592	-95.2407096177202
KS	Lane	1317	38.48	-100.46
KS	Leavenworth	53656	39.2521760846876	-94.9459570225138
KS	Lincoln	2145	39.0327972027972	-98.2000233100233
KS	Linn	7214	38.2412919323538	-94.8047795952315
KS	Logan	2180	39.12	-100.85
KS	Lyon	25246	38.4122704586865	-96.1788009981779
KS	Marion	8198	38.2867699438888	-97.080689192486
KS	Marshall	7499	39.7792358981197	-96.5836138151754
KS	McPherson	21910	38.3382154267458	-97.637176631675
KS	Meade	3817	37.2940738800105	-100.376057112916
KS	Miami	22029	38.5658999500658	-94.8261214762359
KS	Mitchell	5115	39.4677810361681	-98.1591417399804
KS	Montgomery	27413	37.1435723926604	-95.6893163827381
KS	Morris	4374	38.7066072245085	-96.5441998171011
KS	Morton	2743	37.0255851257747	-101.829526066351
KS	Nemaha	7755	39.8352894906512	-95.9493745970342
KS	Neosho	12811	37.6286823823277	-95.4259097650457
KS	Ness	1484	38.45	-99.9
KS	Norton	3694	39.8377314564158	-99.8655170546833
KS	Osage	14039	38.703111332716	-95.6981359071159
KS	Osborne	2983	39.4161716392893	-98.68846128059
KS	Ottawa	5055	39.0988763600396	-97.7051651829872
KS	Pawnee	4354	38.18	-99.1
KS	Phillips	3694	39.7347726042231	-99.3606063887385
KS	Pottawatomie	14670	39.2492528970688	-96.2854049079755
KS	Pratt	6731	37.64	-98.73
KS	Rawlins	1367	39.81	-101.04
KS	Reno	50149	38.043640152346	-97.921737422481
KS	Republic	3291	39.8086478274081	-97.6960771801884
KS	Rice	7518	38.3144400106411	-98.1885700984304
KS	Riley	42420	39.195112446959	-96.6068033946252
KS	Rooks	3747	39.3101708033093	-99.2879743795036
KS	Rush	1258	38.53	-99.3
KS	Russell	4301	38.88	-98.85
KS	Saline	50341	38.7868683577998	-97.6119050078465
KS	Scott	4292	38.47	-100.9
KS	Sedgwick	399040	37.6675020298717	-97.3489035184442
KS	Seward	18677	37.044446110189	-100.923608716603
KS	Shawnee	146431	39.0258958827024	-95.6918517936776
KS	Sheridan	1606	39.35	-100.43
KS	Sherman	4491	39.34	-101.7
KS	Smith	3028	39.7734147952444	-98.8016875825628
KS	Stafford	3405	37.977033773862	-98.7379882525697
KS	Stanton	1734	37.57	-101.75
KS	Stevens	4625	37.1897513513514	-101.321565405405
KS	Sumner	17336	37.2883704430088	-97.4049486617443
KS	Thomas	5731	39.3783772465538	-101.066775431862
KS	Trego	2142	39.02	-99.87
KS	Wabaunsee	5383	38.9586215864759	-96.1868437674159
KS	Wallace	880	38.89	-101.75
KS	Washington	3760	39.7615106382979	-97.0498111702128
KS	Wichita	1696	38.48	-101.35
KS	Wilson	6907	37.4814854495439	-95.7450557405531
KS	Woodson	2334	37.8548157669237	-95.7779605826907
KS	Wyandotte	117869	39.0957709830405	-94.6422458831414
KY	Adair	11271	37.0957324106113	-85.2929447254015
KY	Allen	13500	36.7308792592593	-86.2004237037037
KY	Anderson	18325	38.03	-84.89
KY	Ballard	4527	37.0210735586481	-89.0312303954054
KY	Barren	30600	37.0130294117647	-85.9342545751634
KY	Bath	8766	38.133189596167	-83.7396052931782
KY	Bell	15667	36.6760375311164	-83.7065207123253
KY	Boone	101081	38.9832011950812	-84.6660462401441
KY	Bourbon	15008	38.2035114605544	-84.2557862473348
KY	Boyd	40115	38.4330118409572	-82.6374952012963
KY	Boyle	21865	37.6329970272124	-84.78860827807
KY	Bracken	7547	38.7214615078839	-84.0636862329403
KY	Breathitt	8419	37.5469069960803	-83.3670970424041
KY	Breckinridge	12663	37.7870812603648	-86.3921787885967
KY	Bullitt	49167	37.9930740130575	-85.6576512701609
KY	Butler	8346	37.2115863886892	-86.6801701413851
KY	Caldwell	10054	37.1133280286453	-87.902657648697
KY	Calloway	25521	36.6163371341248	-88.3000027428392
KY	Campbell	70605	39.0481994193046	-84.4367998017138
KY	Carlisle	3988	36.8501755265797	-88.9791424272819
KY	Carroll	9159	38.6641991483786	-85.1117370892019
KY	Carter	20225	38.3140499381953	-83.0323302843016
KY	Casey	12767	37.34593326545	-84.8867541317459
KY	Christian	58842	36.7901685870637	-87.4955810475511
KY	Clark	28382	37.99	-84.18
KY	Clay	12259	37.1578660575903	-83.7419414307855
KY	Clinton	6893	36.69	-85.13
KY	Crittenden	6058	37.33	-88.07
KY	Cumberland	4514	36.79	-85.36
KY	Daviess	77634	37.7376898008605	-87.0846381739959
KY	Edmonson	4883	37.2024534097891	-86.2322322342822
KY	Elliott	2755	38.09	-83.12
KY	Estill	10785	37.6889911914696	-83.9579823829393
KY	Fayette	219675	38.04	-84.45
KY	Fleming	11363	38.3974496171786	-83.7214978438793
KY	Floyd	23377	37.5825161483509	-82.7370479531163
